Date,Pollster,Sample size,Fianna Fáil,Fine Gael,Sinn Féin,Labour,Green Party,Independents/Other,Social Democrats,Solidarity-People Before Profit,Aontú,Sinn Féin (estimate),SF lower,SF upper,Fine Gael (estimate),FG lower,FG upper,Fianna Fáil (estimate),FF lower,FF upper,Labour (estimate),Lab lower,Lab upper,Green Party (estimate),GP lower,GP upper,Social Democrats (estimate),SocDem lower,SocDem upper,Solidarity-People Before Profit (estimate),S-PBP lower,S-PBP upper,Aontú (estimate),Aon lower,Aon upper,Independents/Other (estimate),Ind/Oth lower,Ind/Oth upper
21/08/2021,Ireland Thinks,1203,15,24,30,6,4,9,6,3,3,30.48%,28.97%,31.93%,24.34%,22.46%,26.28%,17.00%,15.54%,18.53%,5.08%,4.39%,5.87%,5.02%,4.09%,5.83%,3.71%,2.88%,4.58%,2.79%,2.21%,3.31%,2.03%,1.57%,2.41%,9.55%,8.06%,11.08%
22/08/2021,,,,,,,,,,,,30.48%,28.98%,31.94%,24.35%,22.43%,26.30%,17.01%,15.53%,18.56%,5.08%,4.38%,5.85%,5.02%,4.10%,5.83%,3.71%,2.88%,4.55%,2.79%,2.21%,3.31%,2.03%,1.58%,2.41%,9.53%,8.02%,11.10%
23/08/2021,,,,,,,,,,,,30.49%,29.01%,31.94%,24.34%,22.41%,26.23%,17.03%,15.57%,18.54%,5.07%,4.37%,5.83%,5.02%,4.11%,5.83%,3.71%,2.89%,4.55%,2.79%,2.21%,3.31%,2.02%,1.58%,2.41%,9.52%,8.00%,11.10%
24/08/2021,,,,,,,,,,,,30.49%,29.05%,31.99%,24.35%,22.36%,26.30%,17.05%,15.56%,18.59%,5.07%,4.38%,5.82%,5.02%,4.10%,5.84%,3.71%,2.89%,4.55%,2.79%,2.21%,3.31%,2.02%,1.57%,2.40%,9.49%,7.96%,11.09%
25/08/2021,,,,,,,,,,,,30.50%,29.04%,31.95%,24.35%,22.38%,26.29%,17.07%,15.58%,18.64%,5.06%,4.36%,5.82%,5.02%,4.11%,5.85%,3.71%,2.90%,4.55%,2.79%,2.21%,3.31%,2.02%,1.57%,2.39%,9.47%,7.91%,11.03%
26/08/2021,,,,,,,,,,,,30.51%,29.07%,31.97%,24.34%,22.40%,26.27%,17.09%,15.61%,18.71%,5.06%,4.36%,5.83%,5.02%,4.10%,5.86%,3.71%,2.89%,4.54%,2.79%,2.21%,3.31%,2.02%,1.57%,2.39%,9.46%,7.92%,11.01%
27/08/2021,,,,,,,,,,,,30.51%,29.05%,31.98%,24.35%,22.43%,26.28%,17.11%,15.62%,18.68%,5.06%,4.35%,5.80%,5.02%,4.10%,5.87%,3.71%,2.91%,4.54%,2.79%,2.21%,3.31%,2.01%,1.57%,2.39%,9.44%,7.89%,11.04%
28/08/2021,,,,,,,,,,,,30.51%,29.07%,31.95%,24.36%,22.43%,26.27%,17.13%,15.63%,18.71%,5.05%,4.36%,5.79%,5.02%,4.12%,5.86%,3.71%,2.93%,4.53%,2.79%,2.21%,3.31%,2.01%,1.57%,2.39%,9.42%,7.89%,10.96%
29/08/2021,,,,,,,,,,,,30.51%,29.08%,31.97%,24.36%,22.46%,26.26%,17.14%,15.67%,18.71%,5.05%,4.36%,5.77%,5.02%,4.12%,5.87%,3.71%,2.91%,4.53%,2.79%,2.22%,3.31%,2.01%,1.56%,2.39%,9.41%,7.93%,10.91%
30/08/2021,,,,,,,,,,,,30.51%,29.09%,31.95%,24.36%,22.49%,26.25%,17.16%,15.69%,18.73%,5.04%,4.37%,5.76%,5.02%,4.14%,5.85%,3.71%,2.92%,4.51%,2.79%,2.22%,3.31%,2.01%,1.56%,2.39%,9.39%,7.94%,10.89%
31/08/2021,,,,,,,,,,,,30.52%,29.13%,31.92%,24.36%,22.54%,26.21%,17.18%,15.69%,18.76%,5.04%,4.37%,5.77%,5.03%,4.15%,5.87%,3.71%,2.93%,4.52%,2.79%,2.23%,3.32%,2.00%,1.56%,2.39%,9.37%,7.93%,10.81%
01/09/2021,,,,,,,,,,,,30.52%,29.11%,31.91%,24.37%,22.56%,26.28%,17.20%,15.77%,18.77%,5.03%,4.36%,5.76%,5.03%,4.15%,5.88%,3.71%,2.95%,4.51%,2.79%,2.23%,3.31%,2.00%,1.56%,2.38%,9.35%,7.93%,10.77%
02/09/2021,,,,,,,,,,,,30.53%,29.09%,31.96%,24.39%,22.53%,26.29%,17.21%,15.73%,18.77%,5.03%,4.36%,5.74%,5.03%,4.14%,5.86%,3.72%,2.95%,4.53%,2.79%,2.23%,3.31%,2.00%,1.55%,2.38%,9.30%,7.90%,10.74%
03/09/2021,,,,,,,,,,,,30.54%,29.12%,31.97%,24.41%,22.59%,26.27%,17.23%,15.78%,18.73%,5.03%,4.36%,5.72%,5.03%,4.14%,5.87%,3.73%,2.95%,4.52%,2.79%,2.22%,3.30%,2.00%,1.55%,2.38%,9.24%,7.85%,10.68%
04/09/2021,,,,,,,,,,,,30.55%,29.12%,31.99%,24.42%,22.62%,26.33%,17.26%,15.77%,18.75%,5.02%,4.35%,5.72%,5.03%,4.16%,5.87%,3.74%,2.96%,4.56%,2.79%,2.21%,3.30%,2.00%,1.57%,2.38%,9.19%,7.83%,10.58%
05/09/2021,,,,,,,,,,,,30.55%,29.12%,31.98%,24.43%,22.61%,26.33%,17.28%,15.84%,18.81%,5.02%,4.35%,5.72%,5.02%,4.16%,5.88%,3.75%,2.98%,4.57%,2.79%,2.22%,3.30%,2.00%,1.57%,2.39%,9.15%,7.75%,10.56%
06/09/2021,Behaviour & Attitudes,922,21,23,33,5,5,9,2,2,0,30.56%,29.12%,32.02%,24.46%,22.64%,26.37%,17.30%,15.86%,18.84%,5.02%,4.35%,5.70%,5.02%,4.20%,5.85%,3.75%,2.97%,4.58%,2.79%,2.22%,3.30%,2.01%,1.57%,2.40%,9.10%,7.72%,10.45%
07/09/2021,,,,,,,,,,,,30.57%,29.11%,32.02%,24.48%,22.68%,26.38%,17.32%,15.87%,18.80%,5.01%,4.34%,5.70%,5.02%,4.16%,5.84%,3.76%,3.00%,4.58%,2.79%,2.22%,3.31%,2.01%,1.56%,2.39%,9.05%,7.64%,10.40%
08/09/2021,,,,,,,,,,,,30.59%,29.12%,32.04%,24.40%,22.56%,26.33%,17.38%,15.92%,18.86%,5.01%,4.35%,5.71%,5.03%,4.18%,5.87%,3.77%,2.98%,4.60%,2.79%,2.22%,3.31%,2.01%,1.56%,2.39%,9.02%,7.56%,10.38%
09/09/2021,,,,,,,,,,,,30.61%,29.13%,32.04%,24.33%,22.47%,26.30%,17.44%,16.00%,18.96%,5.00%,4.34%,5.69%,5.05%,4.19%,5.88%,3.78%,2.99%,4.64%,2.79%,2.22%,3.31%,2.01%,1.56%,2.39%,8.99%,7.58%,10.36%
10/09/2021,Red C,1031,13,28,30,5,4,10,5,3,2,30.63%,29.18%,32.07%,24.25%,22.42%,26.16%,17.51%,16.00%,19.06%,5.00%,4.35%,5.68%,5.06%,4.18%,5.91%,3.79%,2.98%,4.69%,2.79%,2.21%,3.31%,2.01%,1.56%,2.40%,8.96%,7.51%,10.35%
11/09/2021,,,,,,,,,,,,30.65%,29.16%,32.08%,24.19%,22.30%,26.15%,17.56%,16.04%,19.17%,4.99%,4.35%,5.68%,5.07%,4.21%,5.89%,3.80%,2.98%,4.71%,2.79%,2.22%,3.31%,2.01%,1.58%,2.39%,8.93%,7.45%,10.33%
12/09/2021,,,,,,,,,,,,30.67%,29.19%,32.10%,24.11%,22.24%,26.07%,17.62%,16.09%,19.22%,4.99%,4.35%,5.67%,5.09%,4.21%,5.93%,3.82%,3.01%,4.70%,2.79%,2.22%,3.31%,2.02%,1.58%,2.40%,8.90%,7.44%,10.35%
13/09/2021,,,,,,,,,,,,30.69%,29.15%,32.11%,24.03%,22.26%,26.04%,17.67%,16.14%,19.27%,4.99%,4.33%,5.65%,5.11%,4.21%,5.94%,3.83%,3.03%,4.75%,2.79%,2.22%,3.31%,2.02%,1.59%,2.41%,8.87%,7.37%,10.28%
14/09/2021,,,,,,,,,,,,30.71%,29.18%,32.16%,23.96%,22.16%,25.95%,17.73%,16.17%,19.34%,4.98%,4.34%,5.64%,5.13%,4.23%,5.96%,3.84%,3.01%,4.74%,2.79%,2.21%,3.31%,2.02%,1.60%,2.40%,8.85%,7.36%,10.26%
15/09/2021,,,,,,,,,,,,30.73%,29.20%,32.18%,23.89%,22.09%,25.87%,17.80%,16.17%,19.43%,4.98%,4.34%,5.63%,5.14%,4.26%,5.96%,3.85%,3.02%,4.75%,2.79%,2.21%,3.32%,2.02%,1.60%,2.41%,8.81%,7.33%,10.21%
16/09/2021,,,,,,,,,,,,30.75%,29.27%,32.21%,23.82%,22.01%,25.77%,17.86%,16.30%,19.45%,4.97%,4.34%,5.62%,5.15%,4.25%,5.99%,3.86%,3.03%,4.76%,2.79%,2.20%,3.32%,2.03%,1.59%,2.42%,8.78%,7.34%,10.14%
17/09/2021,,,,,,,,,,,,30.76%,29.27%,32.23%,23.75%,21.92%,25.69%,17.91%,16.37%,19.54%,4.97%,4.32%,5.62%,5.16%,4.29%,6.01%,3.88%,3.05%,4.76%,2.79%,2.21%,3.31%,2.03%,1.59%,2.43%,8.75%,7.29%,10.11%
18/09/2021,Ireland Thinks,1000,19,23,29,4,4,7,6,4,4,30.78%,29.29%,32.24%,23.68%,21.90%,25.54%,17.97%,16.44%,19.64%,4.96%,4.33%,5.60%,5.18%,4.31%,5.99%,3.89%,3.06%,4.80%,2.79%,2.22%,3.32%,2.03%,1.61%,2.42%,8.71%,7.26%,10.07%
19/09/2021,,,,,,,,,,,,30.79%,29.30%,32.29%,23.64%,21.90%,25.56%,17.98%,16.41%,19.62%,4.96%,4.32%,5.59%,5.19%,4.32%,6.01%,3.89%,3.06%,4.80%,2.78%,2.21%,3.32%,2.03%,1.61%,2.42%,8.72%,7.29%,10.16%
20/09/2021,,,,,,,,,,,,30.81%,29.30%,32.25%,23.62%,21.84%,25.53%,17.98%,16.32%,19.67%,4.96%,4.31%,5.60%,5.21%,4.33%,6.03%,3.90%,3.05%,4.81%,2.78%,2.20%,3.32%,2.03%,1.62%,2.42%,8.72%,7.25%,10.16%
21/09/2021,,,,,,,,,,,,30.83%,29.33%,32.31%,23.59%,21.76%,25.63%,17.98%,16.35%,19.66%,4.95%,4.31%,5.60%,5.22%,4.37%,6.07%,3.90%,3.07%,4.82%,2.78%,2.21%,3.32%,2.03%,1.61%,2.42%,8.71%,7.28%,10.13%
22/09/2021,,,,,,,,,,,,30.85%,29.30%,32.31%,23.55%,21.71%,25.50%,17.98%,16.34%,19.67%,4.95%,4.29%,5.59%,5.23%,4.38%,6.09%,3.91%,3.05%,4.80%,2.78%,2.20%,3.32%,2.03%,1.62%,2.42%,8.72%,7.26%,10.17%
23/09/2021,,,,,,,,,,,,30.86%,29.32%,32.32%,23.52%,21.66%,25.50%,17.99%,16.35%,19.68%,4.94%,4.29%,5.60%,5.25%,4.37%,6.11%,3.91%,3.05%,4.81%,2.78%,2.19%,3.32%,2.03%,1.61%,2.42%,8.72%,7.24%,10.17%
24/09/2021,,,,,,,,,,,,30.88%,29.34%,32.36%,23.48%,21.61%,25.43%,17.98%,16.37%,19.63%,4.94%,4.29%,5.59%,5.27%,4.40%,6.14%,3.92%,3.05%,4.82%,2.78%,2.18%,3.31%,2.03%,1.62%,2.43%,8.72%,7.21%,10.20%
25/09/2021,,,,,,,,,,,,30.90%,29.38%,32.35%,23.46%,21.59%,25.43%,17.98%,16.35%,19.67%,4.94%,4.30%,5.58%,5.28%,4.41%,6.14%,3.92%,3.09%,4.83%,2.77%,2.19%,3.31%,2.03%,1.63%,2.44%,8.72%,7.21%,10.18%
26/09/2021,,,,,,,,,,,,30.92%,29.42%,32.41%,23.42%,21.59%,25.35%,17.98%,16.34%,19.65%,4.94%,4.30%,5.58%,5.30%,4.43%,6.13%,3.92%,3.08%,4.81%,2.77%,2.19%,3.31%,2.03%,1.63%,2.44%,8.72%,7.24%,10.18%
27/09/2021,,,,,,,,,,,,30.94%,29.44%,32.43%,23.39%,21.57%,25.29%,17.98%,16.39%,19.64%,4.93%,4.30%,5.58%,5.31%,4.46%,6.19%,3.92%,3.08%,4.82%,2.77%,2.17%,3.31%,2.03%,1.63%,2.44%,8.72%,7.27%,10.12%
28/09/2021,,,,,,,,,,,,30.96%,29.46%,32.45%,23.35%,21.51%,25.24%,17.98%,16.37%,19.59%,4.93%,4.30%,5.58%,5.33%,4.47%,6.19%,3.93%,3.10%,4.82%,2.77%,2.18%,3.32%,2.03%,1.63%,2.43%,8.71%,7.26%,10.12%
29/09/2021,,,,,,,,,,,,30.98%,29.47%,32.43%,23.31%,21.51%,25.19%,17.98%,16.41%,19.59%,4.93%,4.30%,5.57%,5.35%,4.50%,6.24%,3.93%,3.09%,4.80%,2.77%,2.17%,3.31%,2.03%,1.63%,2.42%,8.71%,7.25%,10.11%
30/09/2021,,,,,,,,,,,,31.00%,29.50%,32.46%,23.27%,21.49%,25.10%,17.99%,16.43%,19.59%,4.92%,4.29%,5.55%,5.37%,4.50%,6.24%,3.93%,3.11%,4.83%,2.76%,2.17%,3.31%,2.03%,1.63%,2.43%,8.71%,7.30%,10.11%
01/10/2021,,,,,,,,,,,,31.02%,29.55%,32.46%,23.22%,21.50%,25.07%,17.99%,16.48%,19.53%,4.92%,4.28%,5.55%,5.38%,4.54%,6.25%,3.94%,3.12%,4.78%,2.76%,2.17%,3.31%,2.03%,1.63%,2.43%,8.72%,7.35%,10.15%
02/10/2021,,,,,,,,,,,,31.04%,29.53%,32.46%,23.19%,21.45%,24.90%,17.99%,16.48%,19.57%,4.92%,4.29%,5.54%,5.40%,4.57%,6.26%,3.94%,3.13%,4.78%,2.76%,2.17%,3.31%,2.03%,1.63%,2.41%,8.71%,7.37%,10.09%
03/10/2021,,,,,,,,,,,,31.06%,29.57%,32.45%,23.17%,21.48%,24.88%,18.00%,16.51%,19.48%,4.92%,4.29%,5.53%,5.41%,4.59%,6.29%,3.95%,3.16%,4.78%,2.76%,2.15%,3.31%,2.03%,1.64%,2.41%,8.71%,7.40%,10.04%
04/10/2021,,,,,,,,,,,,31.08%,29.62%,32.48%,23.13%,21.56%,24.77%,17.99%,16.56%,19.46%,4.91%,4.29%,5.53%,5.42%,4.58%,6.30%,3.95%,3.16%,4.77%,2.76%,2.15%,3.32%,2.03%,1.64%,2.40%,8.71%,7.39%,10.01%
05/10/2021,Ipsos MRBI,1200,20,22,32,4,7,9,3,2,1,31.08%,29.61%,32.50%,23.14%,21.53%,24.74%,17.96%,16.52%,19.39%,4.91%,4.29%,5.52%,5.42%,4.60%,6.30%,3.96%,3.19%,4.78%,2.76%,2.15%,3.31%,2.03%,1.64%,2.40%,8.75%,7.42%,10.07%
06/10/2021,,,,,,,,,,,,31.08%,29.59%,32.52%,23.14%,21.56%,24.72%,17.94%,16.49%,19.43%,4.90%,4.28%,5.51%,5.41%,4.60%,6.26%,3.97%,3.19%,4.77%,2.75%,2.14%,3.31%,2.03%,1.64%,2.39%,8.78%,7.46%,10.12%
07/10/2021,,,,,,,,,,,,31.10%,29.61%,32.55%,23.19%,21.59%,24.83%,17.89%,16.43%,19.38%,4.89%,4.26%,5.51%,5.41%,4.58%,6.31%,3.95%,3.17%,4.77%,2.75%,2.14%,3.31%,2.03%,1.63%,2.39%,8.78%,7.44%,10.12%
08/10/2021,,,,,,,,,,,,31.12%,29.63%,32.58%,23.25%,21.67%,24.95%,17.85%,16.39%,19.36%,4.89%,4.27%,5.52%,5.41%,4.57%,6.30%,3.93%,3.14%,4.75%,2.75%,2.14%,3.32%,2.03%,1.63%,2.40%,8.77%,7.40%,10.13%
09/10/2021,,,,,,,,,,,,31.14%,29.66%,32.62%,23.30%,21.65%,25.05%,17.81%,16.37%,19.34%,4.89%,4.26%,5.50%,5.41%,4.57%,6.32%,3.92%,3.14%,4.74%,2.75%,2.14%,3.32%,2.03%,1.62%,2.41%,8.75%,7.41%,10.11%
10/10/2021,,,,,,,,,,,,31.16%,29.71%,32.63%,23.36%,21.67%,25.10%,17.77%,16.31%,19.28%,4.88%,4.27%,5.49%,5.41%,4.59%,6.31%,3.90%,3.12%,4.71%,2.75%,2.13%,3.32%,2.02%,1.62%,2.41%,8.74%,7.37%,10.11%
11/10/2021,,,,,,,,,,,,31.18%,29.69%,32.66%,23.43%,21.75%,25.16%,17.71%,16.26%,19.23%,4.88%,4.25%,5.49%,5.42%,4.60%,6.34%,3.88%,3.09%,4.70%,2.75%,2.14%,3.32%,2.02%,1.62%,2.39%,8.73%,7.37%,10.12%
12/10/2021,Behaviour & Attitudes,943,23,21,31,5,5,9,4,1,1,31.20%,29.71%,32.68%,23.49%,21.84%,25.19%,17.67%,16.21%,19.20%,4.87%,4.24%,5.49%,5.41%,4.58%,6.34%,3.86%,3.09%,4.71%,2.75%,2.14%,3.33%,2.02%,1.62%,2.40%,8.72%,7.45%,10.06%
13/10/2021,,,,,,,,,,,,31.22%,29.74%,32.71%,23.56%,21.90%,25.26%,17.63%,16.20%,19.09%,4.87%,4.24%,5.47%,5.41%,4.58%,6.29%,3.84%,3.08%,4.66%,2.75%,2.13%,3.32%,2.02%,1.61%,2.40%,8.71%,7.44%,10.07%
14/10/2021,,,,,,,,,,,,31.24%,29.78%,32.75%,23.62%,21.94%,25.26%,17.59%,16.17%,19.04%,4.86%,4.24%,5.47%,5.41%,4.60%,6.29%,3.82%,3.07%,4.62%,2.75%,2.14%,3.33%,2.02%,1.60%,2.41%,8.70%,7.41%,10.05%
15/10/2021,,,,,,,,,,,,31.26%,29.84%,32.79%,23.67%,21.97%,25.34%,17.55%,16.15%,18.98%,4.86%,4.22%,5.46%,5.41%,4.57%,6.26%,3.80%,3.06%,4.60%,2.75%,2.14%,3.33%,2.02%,1.60%,2.39%,8.69%,7.41%,10.01%
16/10/2021,Ireland Thinks,1200,16,26,31,4,6,7,4,3,3,31.29%,29.86%,32.75%,23.72%,22.02%,25.39%,17.50%,16.13%,18.88%,4.85%,4.23%,5.46%,5.41%,4.59%,6.27%,3.78%,3.02%,4.58%,2.75%,2.15%,3.32%,2.02%,1.58%,2.39%,8.68%,7.43%,9.94%
17/10/2021,,,,,,,,,,,,31.32%,29.90%,32.80%,23.71%,22.03%,25.37%,17.46%,16.14%,18.86%,4.86%,4.22%,5.44%,5.39%,4.56%,6.24%,3.79%,3.03%,4.60%,2.75%,2.14%,3.32%,2.02%,1.58%,2.39%,8.72%,7.45%,9.99%
18/10/2021,,,,,,,,,,,,31.35%,29.92%,32.84%,23.69%,22.03%,25.38%,17.42%,16.07%,18.83%,4.86%,4.23%,5.45%,5.37%,4.56%,6.23%,3.79%,3.02%,4.60%,2.75%,2.14%,3.33%,2.01%,1.59%,2.41%,8.76%,7.46%,10.05%
19/10/2021,,,,,,,,,,,,31.38%,29.95%,32.91%,23.68%,22.05%,25.37%,17.38%,16.03%,18.77%,4.86%,4.23%,5.45%,5.34%,4.54%,6.19%,3.80%,3.04%,4.62%,2.75%,2.13%,3.33%,2.01%,1.59%,2.40%,8.79%,7.48%,10.09%
20/10/2021,,,,,,,,,,,,31.40%,29.94%,32.92%,23.63%,21.94%,25.44%,17.40%,16.00%,18.82%,4.85%,4.22%,5.46%,5.34%,4.54%,6.20%,3.80%,3.04%,4.64%,2.75%,2.13%,3.33%,2.01%,1.59%,2.42%,8.82%,7.49%,10.15%
21/10/2021,,,,,,,,,,,,31.42%,29.94%,32.93%,23.57%,21.83%,25.40%,17.43%,15.97%,18.86%,4.85%,4.22%,5.46%,5.34%,4.53%,6.19%,3.79%,3.00%,4.64%,2.75%,2.13%,3.34%,2.01%,1.58%,2.41%,8.85%,7.48%,10.22%
